dba,boro,building,street,zipcode,cuisine_description,violation_description,critical_flag,score,grade,grade_date,record_date
BAGELS N BUNS,Staten Island,2491,VICTORY BOULEVARD,10314.0,Sandwiches,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,18,B,2021-11-29T00:00:00.000,2025-05-07T06:00:15.000
BAGELS N BUNS,Staten Island,2491,VICTORY BOULEVARD,10314.0,Sandwiches,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,18,B,2021-11-29T00:00:00.000,2025-05-07T06:00:15.000
BAGELS N BUNS,Staten Island,2491,VICTORY BOULEVARD,10314.0,Sandwiches,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,18,B,2021-11-29T00:00:00.000,2025-05-07T06:00:15.000
CARVEL,Staten Island,1111,HYLAN BOULEVARD,10305.0,Frozen Desserts,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3,A,2024-04-04T00:00:00.000,2025-05-07T06:00:15.000
CARVEL,Staten Island,1111,HYLAN BOULEVARD,10305.0,Frozen Desserts,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,7,A,2022-08-02T00:00:00.000,2025-05-07T06:00:15.000
CARVEL,Staten Island,1111,HYLAN BOULEVARD,10305.0,Frozen Desserts,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",Not Critical,7,A,2022-08-02T00:00:00.000,2025-05-07T06:00:15.000
CARVEL,Staten Island,1111,HYLAN BOULEVARD,10305.0,Frozen Desserts,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10,A,2022-03-02T00:00:00.000,2025-05-07T06:00:15.000
CARVEL,Staten Island,1111,HYLAN BOULEVARD,10305.0,Frozen Desserts,Canned food product observed dented and not segregated from other consumable food items.,Not Critical,10,A,2022-03-02T00:00:00.000,2025-05-07T06:00:15.000
CARVEL,Staten Island,1111,HYLAN BOULEVARD,10305.0,Frozen Desserts,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,2022-03-02T00:00:00.000,2025-05-07T06:00:15.000
NEW GOLDEN BILLION,Brooklyn,976,RUTLAND ROAD,11212.0,Chinese,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,10,A,2024-07-03T00:00:00.000,2025-05-07T06:00:15.000
NEW GOLDEN BILLION,Brooklyn,976,RUTLAND ROAD,11212.0,Chinese,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,10,A,2024-07-03T00:00:00.000,2025-05-07T06:00:15.000
NEW GOLDEN BILLION,Brooklyn,976,RUTLAND ROAD,11212.0,Chinese,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,2023-04-26T00:00:00.000,2025-05-07T06:00:15.000
NEW GOLDEN BILLION,Brooklyn,976,RUTLAND ROAD,11212.0,Chinese,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,2022-02-16T00:00:00.000,2025-05-07T06:00:15.000
MISS MAIME'S SPOONBREAD TOO,Manhattan,364,WEST  110 STREET,10025.0,Soul Food,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,12,A,2024-07-10T00:00:00.000,2025-05-07T06:00:15.000
MISS MAIME'S SPOONBREAD TOO,Manhattan,364,WEST  110 STREET,10025.0,Soul Food,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,12,A,2024-07-10T00:00:00.000,2025-05-07T06:00:15.000
MISS MAIME'S SPOONBREAD TOO,Manhattan,364,WEST  110 STREET,10025.0,Soul Food,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,12,A,2024-07-10T00:00:00.000,2025-05-07T06:00:15.000
KOSHER BAGEL HOLE,Brooklyn,1423,AVENUE J,11230.0,Jewish/Kosher,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,2023-11-01T00:00:00.000,2025-05-07T06:00:15.000
KOSHER BAGEL HOLE,Brooklyn,1423,AVENUE J,11230.0,Jewish/Kosher,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,13,A,2022-08-24T00:00:00.000,2025-05-07T06:00:15.000
KOSHER BAGEL HOLE,Brooklyn,1423,AVENUE J,11230.0,Jewish/Kosher,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13,A,2022-08-24T00:00:00.000,2025-05-07T06:00:15.000
KOSHER BAGEL HOLE,Brooklyn,1423,AVENUE J,11230.0,Jewish/Kosher,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,2022-08-24T00:00:00.000,2025-05-07T06:00:15.000
KOSHER BAGEL HOLE,Brooklyn,1423,AVENUE J,11230.0,Jewish/Kosher,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,12,A,2021-08-04T00:00:00.000,2025-05-07T06:00:15.000
KOSHER BAGEL HOLE,Brooklyn,1423,AVENUE J,11230.0,Jewish/Kosher,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,2021-08-04T00:00:00.000,2025-05-07T06:00:15.000
HAPPY GARDEN,Bronx,277,EAST KINGSBRIDGE ROAD,10458.0,Chinese,Hot TCS food item not held at or above 140 °F.,Critical,11,A,2025-03-20T00:00:00.000,2025-05-07T06:00:15.000
HAPPY GARDEN,Bronx,277,EAST KINGSBRIDGE ROAD,10458.0,Chinese,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,2025-03-20T00:00:00.000,2025-05-07T06:00:15.000
HAPPY GARDEN,Bronx,277,EAST KINGSBRIDGE ROAD,10458.0,Chinese,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,12,A,2024-03-04T00:00:00.000,2025-05-07T06:00:15.000
HAPPY GARDEN,Bronx,277,EAST KINGSBRIDGE ROAD,10458.0,Chinese,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,2024-03-04T00:00:00.000,2025-05-07T06:00:15.000
HAPPY GARDEN,Bronx,277,EAST KINGSBRIDGE ROAD,10458.0,Chinese,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,12,A,2024-03-04T00:00:00.000,2025-05-07T06:00:15.000
PHILADELPHIA GRILLE EXPRESS,Brooklyn,10004,4 AVENUE,11209.0,Pizza,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,2024-12-19T00:00:00.000,2025-05-07T06:00:15.000
PHILADELPHIA GRILLE EXPRESS,Brooklyn,10004,4 AVENUE,11209.0,Pizza,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,7,A,2024-12-19T00:00:00.000,2025-05-07T06:00:15.000
PHILADELPHIA GRILLE EXPRESS,Brooklyn,10004,4 AVENUE,11209.0,Pizza,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3,A,2023-01-23T00:00:00.000,2025-05-07T06:00:15.000
PETER LUGER STEAKHOUSE,Brooklyn,178,BROADWAY,11211.0,Steakhouse,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,12,A,2024-09-30T00:00:00.000,2025-05-07T06:00:15.000
PETER LUGER STEAKHOUSE,Brooklyn,178,BROADWAY,11211.0,Steakhouse,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,12,A,2024-09-30T00:00:00.000,2025-05-07T06:00:15.000
PETER LUGER STEAKHOUSE,Brooklyn,178,BROADWAY,11211.0,Steakhouse,Hot TCS food item not held at or above 140 °F.,Critical,12,A,2023-03-21T00:00:00.000,2025-05-07T06:00:15.000
PETER LUGER STEAKHOUSE,Brooklyn,178,BROADWAY,11211.0,Steakhouse,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,2023-03-21T00:00:00.000,2025-05-07T06:00:15.000
PETER LUGER STEAKHOUSE,Brooklyn,178,BROADWAY,11211.0,Steakhouse,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,2022-01-04T00:00:00.000,2025-05-07T06:00:15.000
PETER LUGER STEAKHOUSE,Brooklyn,178,BROADWAY,11211.0,Steakhouse,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,2022-01-04T00:00:00.000,2025-05-07T06:00:15.000
METROPOLITAN CLUB,Manhattan,1,EAST   60 STREET,10022.0,American,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,A,2024-10-29T00:00:00.000,2025-05-07T06:00:15.000
METROPOLITAN CLUB,Manhattan,1,EAST   60 STREET,10022.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,2024-10-29T00:00:00.000,2025-05-07T06:00:15.000
METROPOLITAN CLUB,Manhattan,1,EAST   60 STREET,10022.0,American,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,2024-03-20T00:00:00.000,2025-05-07T06:00:15.000
METROPOLITAN CLUB,Manhattan,1,EAST   60 STREET,10022.0,American,Wash hands sign not posted near or above hand washing sink.,Not Critical,13,A,2024-03-20T00:00:00.000,2025-05-07T06:00:15.000
METROPOLITAN CLUB,Manhattan,1,EAST   60 STREET,10022.0,American,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13,A,2024-03-20T00:00:00.000,2025-05-07T06:00:15.000
METROPOLITAN CLUB,Manhattan,1,EAST   60 STREET,10022.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,2024-03-20T00:00:00.000,2025-05-07T06:00:15.000
METROPOLITAN CLUB,Manhattan,1,EAST   60 STREET,10022.0,American,Live roaches present in facility's food and/or non-food areas.,Critical,11,A,2022-04-12T00:00:00.000,2025-05-07T06:00:15.000
METROPOLITAN CLUB,Manhattan,1,EAST   60 STREET,10022.0,American,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,2022-04-12T00:00:00.000,2025-05-07T06:00:15.000
METROPOLITAN CLUB,Manhattan,1,EAST   60 STREET,10022.0,American,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,2022-04-12T00:00:00.000,2025-05-07T06:00:15.000
ISLE OF CAPRI RESTURANT,Manhattan,1028,3 AVENUE,10065.0,Italian,Hot TCS food item not held at or above 140 °F.,Critical,7,A,2023-02-06T00:00:00.000,2025-05-07T06:00:15.000
ISLE OF CAPRI RESTURANT,Manhattan,1028,3 AVENUE,10065.0,Italian,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10,A,2022-02-16T00:00:00.000,2025-05-07T06:00:15.000
ISLE OF CAPRI RESTURANT,Manhattan,1028,3 AVENUE,10065.0,Italian,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,10,A,2022-02-16T00:00:00.000,2025-05-07T06:00:15.000
ISLE OF CAPRI RESTURANT,Manhattan,1028,3 AVENUE,10065.0,Italian,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,10,A,2022-02-16T00:00:00.000,2025-05-07T06:00:15.000
OLD TOWN BAR & RESTAURANT,Manhattan,45,EAST   18 STREET,10003.0,American,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,10,A,2025-02-26T00:00:00.000,2025-05-07T06:00:15.000
